Team, Player, Attacking, Offensive Awareness, Finishing, Kicking Power, Weak Foot Usage, Weak Foot Acc., LWF, SS, CF, RWF, LMF, DMF, CMF, AMF, RMF, LB, CB, RB, GK, Position, Age, Stronger Foot, Height, Weight, Dribbling, Ball Control, Tight Possession, Balance, Defending, Heading, Jump, Defensive Awareness, Ball Winning, Aggression, Passing, Low Pass, Lofted Pass, Place Kicking, Curl, Physicality, Speed, Acceleration, Physical Contact, Stamina, Form, Injury Resistance, Goalkeeping, GK Awareness, GK Catching, GK Clearing, GK Reflexes, GK Reach
rubin-kazan, e-markov, 76.0, 76.0, 74.0, 79.0, 2.0, 4.0, 72.0, 71.0, 72.0, 72.0, 69.0, 70.0, 69.0, 71.0, 69.0, 70.0, 66.0, 70.0, 40.0, 6.0, 25.0, 1.0, 187.0, 78.0, 73.0, 73.0, 71.0, 64.0, 65.0, 79.0, 73.0, 54.0, 51.0, 70.0, 67.0, 71.0, 62.0, 71.0, 62.0, 73.0, 74.0, 68.0, 75.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
rubin-kazan, b-mikeltadze, 72.0, 74.0, 70.0, 72.0, 2.0, 3.0, 67.0, 67.0, 67.0, 67.0, 66.0, 64.0, 64.0, 66.0, 66.0, 65.0, 59.0, 65.0, 40.0, 6.0, 22.0, 1.0, 184.0, 80.0, 71.0, 73.0, 67.0, 67.0, 60.0, 69.0, 64.0, 50.0, 53.0, 65.0, 64.0, 71.0, 60.0, 67.0, 57.0, 72.0, 79.0, 73.0, 70.0, 66.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, n-zabolotnyi, 52.0, 40.0, 40.0, 77.0, 2.0, 2.0, 48.0, 47.0, 44.0, 48.0, 47.0, 51.0, 48.0, 46.0, 47.0, 52.0, 53.0, 52.0, 71.0, 1.0, 29.0, 1.0, 184.0, 76.0, 53.0, 51.0, 49.0, 63.0, 58.0, 61.0, 74.0, 49.0, 50.0, 54.0, 54.0, 57.0, 61.0, 47.0, 51.0, 63.0, 58.0, 54.0, 83.0, 56.0, 5.0, 2.0, 77.0, 81.0, 75.0, 76.0, 80.0, 75.0
sochi, e-frolov, 50.0, 44.0, 40.0, 67.0, 2.0, 2.0, 47.0, 47.0, 44.0, 47.0, 47.0, 51.0, 48.0, 45.0, 47.0, 52.0, 56.0, 52.0, 73.0, 1.0, 31.0, 1.0, 194.0, 82.0, 45.0, 50.0, 46.0, 53.0, 61.0, 70.0, 80.0, 55.0, 53.0, 47.0, 51.0, 60.0, 54.0, 45.0, 46.0, 65.0, 56.0, 57.0, 83.0, 65.0, 5.0, 3.0, 79.0, 81.0, 73.0, 78.0, 80.0, 82.0
sochi, s-dzhanaev, 54.0, 44.0, 43.0, 76.0, 2.0, 2.0, 50.0, 50.0, 46.0, 50.0, 50.0, 53.0, 50.0, 48.0, 50.0, 55.0, 56.0, 55.0, 76.0, 1.0, 32.0, 1.0, 190.0, 84.0, 42.0, 53.0, 46.0, 68.0, 59.0, 63.0, 77.0, 64.0, 43.0, 47.0, 56.0, 61.0, 61.0, 50.0, 53.0, 67.0, 67.0, 62.0, 82.0, 57.0, 4.0, 2.0, 82.0, 85.0, 75.0, 80.0, 85.0, 83.0
sochi, i-yurganov, 62.0, 61.0, 53.0, 73.0, 2.0, 2.0, 67.0, 66.0, 63.0, 67.0, 67.0, 71.0, 68.0, 66.0, 67.0, 72.0, 74.0, 72.0, 40.0, 2.0, 26.0, 1.0, 189.0, 79.0, 63.0, 67.0, 60.0, 65.0, 77.0, 82.0, 73.0, 79.0, 77.0, 76.0, 67.0, 73.0, 71.0, 59.0, 64.0, 76.0, 76.0, 70.0, 82.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, m-mevlja, 61.0, 60.0, 52.0, 72.0, 2.0, 3.0, 68.0, 67.0, 63.0, 68.0, 68.0, 71.0, 68.0, 66.0, 68.0, 74.0, 76.0, 74.0, 40.0, 2.0, 29.0, 1.0, 190.0, 83.0, 64.0, 67.0, 57.0, 65.0, 80.0, 80.0, 75.0, 84.0, 82.0, 80.0, 64.0, 73.0, 71.0, 53.0, 60.0, 77.0, 74.0, 75.0, 84.0, 76.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, i-novoseltsev, 58.0, 53.0, 48.0, 74.0, 2.0, 2.0, 65.0, 64.0, 60.0, 65.0, 65.0, 69.0, 66.0, 63.0, 65.0, 71.0, 73.0, 71.0, 40.0, 2.0, 28.0, 1.0, 190.0, 80.0, 64.0, 71.0, 58.0, 64.0, 78.0, 82.0, 76.0, 80.0, 76.0, 78.0, 64.0, 70.0, 68.0, 57.0, 61.0, 76.0, 73.0, 70.0, 82.0, 77.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, i-miladinovic, 63.0, 62.0, 53.0, 74.0, 2.0, 3.0, 65.0, 65.0, 62.0, 65.0, 65.0, 69.0, 65.0, 63.0, 65.0, 71.0, 72.0, 71.0, 40.0, 2.0, 25.0, 1.0, 189.0, 83.0, 60.0, 64.0, 57.0, 67.0, 76.0, 77.0, 73.0, 77.0, 75.0, 80.0, 66.0, 72.0, 68.0, 60.0, 64.0, 75.0, 74.0, 69.0, 82.0, 73.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, f-kudryashov, 61.0, 61.0, 55.0, 68.0, 2.0, 2.0, 71.0, 70.0, 67.0, 71.0, 72.0, 75.0, 73.0, 70.0, 72.0, 76.0, 75.0, 76.0, 40.0, 2.0, 32.0, -1.0, 183.0, 75.0, 67.0, 71.0, 70.0, 70.0, 77.0, 75.0, 80.0, 75.0, 80.0, 76.0, 69.0, 73.0, 75.0, 60.0, 69.0, 76.0, 77.0, 73.0, 75.0, 80.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, e-nabiullin, 66.0, 72.0, 55.0, 72.0, 2.0, 2.0, 73.0, 73.0, 68.0, 73.0, 74.0, 74.0, 72.0, 71.0, 74.0, 76.0, 70.0, 76.0, 40.0, 2.0, 24.0, -1.0, 175.0, 70.0, 72.0, 69.0, 70.0, 70.0, 71.0, 66.0, 77.0, 70.0, 71.0, 72.0, 68.0, 71.0, 74.0, 57.0, 68.0, 79.0, 85.0, 87.0, 65.0, 77.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, p-shakuro, 60.0, 55.0, 52.0, 72.0, 1.0, 2.0, 63.0, 62.0, 57.0, 63.0, 64.0, 64.0, 62.0, 60.0, 64.0, 66.0, 62.0, 66.0, 40.0, 2.0, 22.0, -1.0, 180.0, 67.0, 61.0, 60.0, 58.0, 69.0, 65.0, 67.0, 72.0, 58.0, 63.0, 66.0, 67.0, 65.0, 69.0, 63.0, 71.0, 75.0, 79.0, 77.0, 66.0, 78.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, i-tsallagov, 65.0, 67.0, 51.0, 77.0, 2.0, 3.0, 71.0, 71.0, 66.0, 71.0, 72.0, 72.0, 71.0, 69.0, 72.0, 74.0, 69.0, 74.0, 40.0, 2.0, 29.0, 1.0, 177.0, 71.0, 72.0, 73.0, 70.0, 68.0, 71.0, 66.0, 76.0, 71.0, 73.0, 70.0, 66.0, 73.0, 71.0, 57.0, 61.0, 77.0, 82.0, 81.0, 66.0, 78.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, n-kalugin, 63.0, 62.0, 55.0, 73.0, 2.0, 2.0, 66.0, 66.0, 63.0, 66.0, 66.0, 69.0, 66.0, 65.0, 66.0, 70.0, 69.0, 70.0, 40.0, 2.0, 21.0, 1.0, 184.0, 70.0, 63.0, 67.0, 61.0, 65.0, 72.0, 75.0, 68.0, 76.0, 73.0, 70.0, 66.0, 72.0, 69.0, 60.0, 61.0, 75.0, 77.0, 71.0, 77.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, k-zaika, 62.0, 65.0, 45.0, 75.0, 2.0, 2.0, 67.0, 67.0, 61.0, 67.0, 68.0, 69.0, 68.0, 66.0, 68.0, 69.0, 64.0, 69.0, 40.0, 2.0, 27.0, 1.0, 168.0, 65.0, 70.0, 73.0, 70.0, 68.0, 67.0, 67.0, 64.0, 67.0, 68.0, 68.0, 67.0, 73.0, 72.0, 60.0, 62.0, 73.0, 74.0, 77.0, 62.0, 77.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, t-margasov, 58.0, 54.0, 54.0, 65.0, 1.0, 2.0, 61.0, 60.0, 57.0, 61.0, 61.0, 63.0, 61.0, 59.0, 61.0, 65.0, 64.0, 65.0, 40.0, 2.0, 27.0, 1.0, 181.0, 74.0, 60.0, 66.0, 63.0, 63.0, 70.0, 67.0, 69.0, 70.0, 73.0, 70.0, 62.0, 66.0, 65.0, 52.0, 64.0, 72.0, 74.0, 72.0, 71.0, 72.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, d-lagator, 64.0, 62.0, 57.0, 74.0, 2.0, 3.0, 67.0, 66.0, 64.0, 67.0, 67.0, 69.0, 68.0, 66.0, 67.0, 71.0, 69.0, 71.0, 40.0, 3.0, 25.0, 1.0, 190.0, 82.0, 67.0, 69.0, 65.0, 62.0, 71.0, 71.0, 75.0, 70.0, 67.0, 72.0, 66.0, 71.0, 70.0, 60.0, 64.0, 75.0, 75.0, 68.0, 79.0, 77.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, a-pomerko, 67.0, 65.0, 59.0, 77.0, 2.0, 3.0, 73.0, 73.0, 70.0, 73.0, 73.0, 76.0, 74.0, 72.0, 73.0, 76.0, 74.0, 76.0, 40.0, 4.0, 29.0, 1.0, 183.0, 80.0, 70.0, 75.0, 69.0, 68.0, 74.0, 76.0, 79.0, 71.0, 73.0, 70.0, 72.0, 77.0, 75.0, 67.0, 70.0, 77.0, 77.0, 72.0, 77.0, 81.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, c-noboa, 71.0, 71.0, 64.0, 78.0, 2.0, 3.0, 77.0, 77.0, 74.0, 77.0, 76.0, 80.0, 78.0, 77.0, 76.0, 78.0, 73.0, 78.0, 40.0, 4.0, 34.0, 1.0, 183.0, 75.0, 78.0, 80.0, 76.0, 67.0, 72.0, 70.0, 72.0, 71.0, 76.0, 70.0, 81.0, 82.0, 82.0, 82.0, 77.0, 73.0, 72.0, 70.0, 70.0, 79.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, a-mostovoy, 66.0, 67.0, 62.0, 69.0, 2.0, 2.0, 66.0, 66.0, 63.0, 66.0, 66.0, 64.0, 63.0, 63.0, 66.0, 65.0, 58.0, 65.0, 40.0, 6.0, 22.0, 1.0, 177.0, 73.0, 73.0, 70.0, 68.0, 73.0, 59.0, 62.0, 68.0, 54.0, 55.0, 57.0, 63.0, 61.0, 56.0, 66.0, 68.0, 73.0, 75.0, 79.0, 63.0, 75.0, 4.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, n-burmistrov, 71.0, 69.0, 67.0, 77.0, 2.0, 3.0, 72.0, 72.0, 70.0, 72.0, 72.0, 72.0, 71.0, 71.0, 72.0, 71.0, 65.0, 71.0, 40.0, 6.0, 30.0, -1.0, 184.0, 83.0, 76.0, 72.0, 70.0, 70.0, 61.0, 75.0, 74.0, 47.0, 55.0, 53.0, 72.0, 73.0, 72.0, 73.0, 70.0, 78.0, 82.0, 75.0, 75.0, 79.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, a-bakhtiyarov, 68.0, 67.0, 61.0, 75.0, 2.0, 2.0, 64.0, 64.0, 61.0, 64.0, 64.0, 61.0, 61.0, 61.0, 64.0, 61.0, 53.0, 61.0, 40.0, 6.0, 21.0, 1.0, 169.0, 63.0, 70.0, 72.0, 71.0, 70.0, 54.0, 61.0, 61.0, 48.0, 47.0, 53.0, 61.0, 65.0, 57.0, 58.0, 64.0, 73.0, 80.0, 83.0, 60.0, 70.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, a-zabolotnyi, 78.0, 79.0, 75.0, 81.0, 4.0, 4.0, 73.0, 73.0, 75.0, 73.0, 71.0, 72.0, 69.0, 71.0, 71.0, 72.0, 72.0, 72.0, 40.0, 6.0, 28.0, 1.0, 188.0, 84.0, 69.0, 75.0, 65.0, 67.0, 68.0, 88.0, 83.0, 55.0, 53.0, 61.0, 65.0, 67.0, 60.0, 65.0, 68.0, 78.0, 75.0, 71.0, 90.0, 75.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, m-barsov, 76.0, 77.0, 75.0, 77.0, 2.0, 4.0, 74.0, 74.0, 73.0, 74.0, 72.0, 71.0, 70.0, 72.0, 72.0, 71.0, 63.0, 71.0, 40.0, 6.0, 26.0, 1.0, 174.0, 71.0, 72.0, 75.0, 72.0, 73.0, 60.0, 78.0, 70.0, 55.0, 45.0, 53.0, 67.0, 72.0, 63.0, 65.0, 67.0, 75.0, 77.0, 80.0, 63.0, 79.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, d-poloz, 76.0, 77.0, 74.0, 78.0, 2.0, 3.0, 77.0, 77.0, 75.0, 77.0, 75.0, 74.0, 74.0, 75.0, 75.0, 73.0, 64.0, 73.0, 40.0, 6.0, 28.0, 1.0, 183.0, 73.0, 77.0, 79.0, 72.0, 77.0, 58.0, 68.0, 67.0, 51.0, 50.0, 55.0, 71.0, 75.0, 71.0, 69.0, 70.0, 78.0, 83.0, 82.0, 69.0, 77.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
sochi, a-karapetyan, 69.0, 68.0, 66.0, 72.0, 2.0, 2.0, 63.0, 63.0, 63.0, 63.0, 61.0, 64.0, 62.0, 63.0, 61.0, 64.0, 61.0, 64.0, 40.0, 6.0, 32.0, 1.0, 184.0, 83.0, 63.0, 66.0, 68.0, 65.0, 64.0, 68.0, 71.0, 56.0, 51.0, 72.0, 64.0, 65.0, 64.0, 62.0, 64.0, 69.0, 68.0, 64.0, 72.0, 73.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, a-rebrov, 54.0, 42.0, 45.0, 75.0, 2.0, 4.0, 53.0, 53.0, 48.0, 53.0, 53.0, 56.0, 54.0, 51.0, 53.0, 57.0, 57.0, 57.0, 73.0, 1.0, 35.0, 1.0, 193.0, 91.0, 53.0, 54.0, 45.0, 60.0, 60.0, 70.0, 78.0, 53.0, 46.0, 54.0, 58.0, 68.0, 73.0, 45.0, 45.0, 68.0, 67.0, 63.0, 81.0, 61.0, 6.0, 3.0, 80.0, 80.0, 77.0, 80.0, 82.0, 80.0
spartak-moskva, a-selikhov, 53.0, 45.0, 40.0, 75.0, 1.0, 2.0, 58.0, 58.0, 53.0, 58.0, 59.0, 63.0, 60.0, 57.0, 59.0, 63.0, 62.0, 63.0, 78.0, 1.0, 25.0, 1.0, 190.0, 80.0, 60.0, 61.0, 56.0, 62.0, 62.0, 60.0, 82.0, 65.0, 51.0, 50.0, 60.0, 64.0, 67.0, 55.0, 55.0, 71.0, 69.0, 64.0, 81.0, 69.0, 5.0, 2.0, 84.0, 85.0, 81.0, 82.0, 88.0, 84.0
spartak-moskva, a-poplevchenkov, 53.0, 42.0, 40.0, 77.0, 1.0, 2.0, 53.0, 52.0, 47.0, 53.0, 53.0, 57.0, 54.0, 51.0, 53.0, 57.0, 57.0, 57.0, 64.0, 1.0, 19.0, 1.0, 197.0, 78.0, 60.0, 58.0, 48.0, 62.0, 61.0, 71.0, 73.0, 65.0, 51.0, 47.0, 59.0, 68.0, 67.0, 48.0, 52.0, 66.0, 66.0, 60.0, 81.0, 58.0, 4.0, 2.0, 71.0, 70.0, 72.0, 70.0, 67.0, 75.0
spartak-moskva, a-maximenko, 52.0, 42.0, 40.0, 75.0, 2.0, 2.0, 58.0, 58.0, 52.0, 58.0, 58.0, 61.0, 58.0, 56.0, 58.0, 63.0, 61.0, 63.0, 74.0, 1.0, 21.0, -1.0, 187.0, 81.0, 59.0, 63.0, 53.0, 63.0, 62.0, 60.0, 82.0, 65.0, 52.0, 50.0, 62.0, 67.0, 71.0, 55.0, 55.0, 71.0, 73.0, 71.0, 82.0, 56.0, 5.0, 2.0, 81.0, 75.0, 78.0, 80.0, 87.0, 83.0
spartak-moskva, s-gigot, 62.0, 61.0, 55.0, 70.0, 2.0, 2.0, 68.0, 68.0, 65.0, 68.0, 68.0, 74.0, 70.0, 68.0, 68.0, 75.0, 78.0, 75.0, 40.0, 2.0, 26.0, 1.0, 187.0, 83.0, 66.0, 66.0, 60.0, 61.0, 83.0, 83.0, 82.0, 85.0, 81.0, 83.0, 68.0, 74.0, 76.0, 57.0, 65.0, 75.0, 73.0, 68.0, 85.0, 75.0, 5.0, 1.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, g-dzhikiya, 60.0, 55.0, 51.0, 75.0, 2.0, 3.0, 70.0, 70.0, 66.0, 70.0, 72.0, 77.0, 73.0, 69.0, 72.0, 79.0, 81.0, 79.0, 40.0, 2.0, 26.0, -1.0, 188.0, 87.0, 63.0, 68.0, 60.0, 63.0, 84.0, 84.0, 76.0, 88.0, 86.0, 85.0, 75.0, 75.0, 77.0, 74.0, 75.0, 79.0, 79.0, 72.0, 86.0, 78.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, i-kutepov, 62.0, 55.0, 56.0, 76.0, 3.0, 3.0, 65.0, 65.0, 63.0, 65.0, 65.0, 72.0, 68.0, 66.0, 65.0, 72.0, 77.0, 72.0, 40.0, 2.0, 26.0, 1.0, 192.0, 84.0, 61.0, 68.0, 55.0, 65.0, 82.0, 85.0, 76.0, 86.0, 82.0, 80.0, 68.0, 78.0, 72.0, 60.0, 60.0, 72.0, 67.0, 60.0, 85.0, 76.0, 4.0, 1.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, i-gaponov, 61.0, 60.0, 48.0, 75.0, 2.0, 2.0, 66.0, 66.0, 62.0, 66.0, 68.0, 71.0, 68.0, 65.0, 68.0, 72.0, 73.0, 72.0, 40.0, 2.0, 22.0, 1.0, 185.0, 75.0, 60.0, 67.0, 55.0, 64.0, 77.0, 79.0, 79.0, 77.0, 74.0, 75.0, 69.0, 75.0, 75.0, 60.0, 65.0, 76.0, 76.0, 73.0, 78.0, 75.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, ayrton, 70.0, 72.0, 60.0, 79.0, 2.0, 3.0, 76.0, 76.0, 71.0, 76.0, 76.0, 76.0, 75.0, 74.0, 76.0, 77.0, 70.0, 77.0, 40.0, 2.0, 22.0, -1.0, 180.0, 72.0, 78.0, 75.0, 74.0, 73.0, 69.0, 61.0, 66.0, 68.0, 77.0, 73.0, 67.0, 75.0, 72.0, 55.0, 65.0, 78.0, 81.0, 84.0, 65.0, 80.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, a-eshchenko, 66.0, 66.0, 57.0, 75.0, 3.0, 3.0, 72.0, 71.0, 68.0, 72.0, 72.0, 74.0, 72.0, 70.0, 72.0, 76.0, 72.0, 76.0, 40.0, 2.0, 35.0, 1.0, 176.0, 74.0, 72.0, 73.0, 70.0, 67.0, 74.0, 69.0, 70.0, 75.0, 82.0, 76.0, 67.0, 72.0, 70.0, 57.0, 67.0, 77.0, 80.0, 76.0, 70.0, 81.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, p-maslov, 62.0, 65.0, 48.0, 73.0, 2.0, 2.0, 66.0, 65.0, 61.0, 66.0, 66.0, 68.0, 66.0, 64.0, 66.0, 68.0, 65.0, 68.0, 40.0, 2.0, 19.0, 1.0, 184.0, 75.0, 68.0, 72.0, 65.0, 62.0, 68.0, 73.0, 65.0, 65.0, 68.0, 70.0, 65.0, 71.0, 68.0, 55.0, 67.0, 73.0, 77.0, 71.0, 70.0, 74.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, n-rasskazov, 68.0, 69.0, 60.0, 74.0, 2.0, 3.0, 74.0, 73.0, 69.0, 74.0, 74.0, 74.0, 73.0, 72.0, 74.0, 75.0, 70.0, 75.0, 40.0, 2.0, 21.0, 1.0, 180.0, 73.0, 78.0, 75.0, 72.0, 67.0, 70.0, 68.0, 64.0, 71.0, 75.0, 72.0, 66.0, 75.0, 69.0, 55.0, 65.0, 76.0, 81.0, 76.0, 67.0, 79.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, a-kral, 62.0, 58.0, 56.0, 72.0, 2.0, 2.0, 67.0, 67.0, 64.0, 67.0, 67.0, 71.0, 68.0, 66.0, 67.0, 72.0, 72.0, 72.0, 40.0, 3.0, 21.0, 1.0, 184.0, 72.0, 63.0, 71.0, 61.0, 71.0, 76.0, 78.0, 76.0, 74.0, 76.0, 75.0, 65.0, 73.0, 71.0, 55.0, 61.0, 74.0, 74.0, 71.0, 74.0, 75.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, n-umyarov, 65.0, 60.0, 55.0, 81.0, 2.0, 3.0, 69.0, 69.0, 64.0, 69.0, 69.0, 71.0, 71.0, 69.0, 69.0, 69.0, 62.0, 69.0, 40.0, 3.0, 19.0, 1.0, 182.0, 73.0, 73.0, 77.0, 71.0, 68.0, 61.0, 60.0, 60.0, 63.0, 60.0, 60.0, 75.0, 79.0, 76.0, 70.0, 73.0, 71.0, 74.0, 70.0, 65.0, 75.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, a-guliev, 72.0, 71.0, 65.0, 81.0, 2.0, 3.0, 78.0, 78.0, 74.0, 78.0, 77.0, 78.0, 77.0, 77.0, 77.0, 80.0, 74.0, 80.0, 40.0, 4.0, 23.0, 1.0, 169.0, 70.0, 80.0, 78.0, 75.0, 73.0, 73.0, 62.0, 69.0, 71.0, 80.0, 84.0, 67.0, 75.0, 70.0, 58.0, 66.0, 79.0, 77.0, 83.0, 72.0, 83.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, r-zobnin, 67.0, 67.0, 58.0, 75.0, 2.0, 3.0, 80.0, 79.0, 75.0, 80.0, 81.0, 83.0, 81.0, 79.0, 81.0, 85.0, 82.0, 85.0, 40.0, 4.0, 25.0, 1.0, 182.0, 72.0, 80.0, 82.0, 77.0, 80.0, 81.0, 80.0, 70.0, 88.0, 85.0, 84.0, 70.0, 82.0, 71.0, 57.0, 68.0, 83.0, 83.0, 79.0, 83.0, 87.0, 6.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, k-badu, 63.0, 60.0, 58.0, 72.0, 2.0, 3.0, 60.0, 60.0, 56.0, 60.0, 61.0, 57.0, 57.0, 57.0, 61.0, 60.0, 54.0, 60.0, 40.0, 4.0, 22.0, 1.0, 175.0, 70.0, 67.0, 62.0, 62.0, 74.0, 58.0, 60.0, 66.0, 52.0, 54.0, 59.0, 57.0, 61.0, 56.0, 53.0, 58.0, 75.0, 82.0, 83.0, 62.0, 71.0, 4.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, g-til, 77.0, 77.0, 78.0, 77.0, 2.0, 2.0, 79.0, 79.0, 78.0, 79.0, 77.0, 80.0, 79.0, 79.0, 77.0, 78.0, 71.0, 78.0, 40.0, 5.0, 22.0, 1.0, 178.0, 74.0, 70.0, 80.0, 79.0, 76.0, 68.0, 65.0, 66.0, 63.0, 66.0, 78.0, 76.0, 83.0, 81.0, 66.0, 72.0, 78.0, 77.0, 76.0, 72.0, 86.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, m-ignatov, 69.0, 70.0, 66.0, 72.0, 2.0, 3.0, 70.0, 69.0, 69.0, 70.0, 69.0, 69.0, 68.0, 69.0, 69.0, 67.0, 60.0, 67.0, 40.0, 5.0, 19.0, 1.0, 187.0, 78.0, 77.0, 80.0, 73.0, 73.0, 59.0, 67.0, 63.0, 51.0, 53.0, 60.0, 66.0, 71.0, 65.0, 62.0, 67.0, 73.0, 76.0, 70.0, 72.0, 72.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, j-ananidze, 71.0, 72.0, 67.0, 75.0, 3.0, 4.0, 75.0, 75.0, 71.0, 75.0, 74.0, 74.0, 74.0, 74.0, 74.0, 71.0, 60.0, 71.0, 40.0, 5.0, 27.0, 1.0, 171.0, 64.0, 80.0, 80.0, 75.0, 77.0, 57.0, 65.0, 63.0, 50.0, 44.0, 64.0, 75.0, 80.0, 77.0, 69.0, 73.0, 73.0, 78.0, 80.0, 62.0, 72.0, 5.0, 1.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, r-mirzov, 74.0, 73.0, 72.0, 76.0, 2.0, 2.0, 74.0, 74.0, 72.0, 74.0, 72.0, 72.0, 71.0, 72.0, 72.0, 71.0, 63.0, 71.0, 40.0, 6.0, 26.0, 1.0, 179.0, 75.0, 77.0, 74.0, 76.0, 75.0, 59.0, 63.0, 70.0, 54.0, 53.0, 57.0, 70.0, 72.0, 68.0, 68.0, 70.0, 77.0, 80.0, 81.0, 70.0, 75.0, 5.0, 3.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, a-schurrle, 79.0, 79.0, 75.0, 83.0, 2.0, 3.0, 78.0, 78.0, 77.0, 78.0, 76.0, 77.0, 76.0, 77.0, 76.0, 76.0, 67.0, 76.0, 40.0, 6.0, 29.0, 1.0, 184.0, 73.0, 79.0, 77.0, 75.0, 76.0, 62.0, 66.0, 73.0, 52.0, 54.0, 65.0, 75.0, 75.0, 75.0, 70.0, 79.0, 76.0, 78.0, 80.0, 68.0, 76.0, 4.0, 1.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, z-bakaev, 74.0, 73.0, 76.0, 74.0, 2.0, 3.0, 74.0, 74.0, 73.0, 74.0, 73.0, 72.0, 72.0, 73.0, 73.0, 71.0, 62.0, 71.0, 40.0, 6.0, 23.0, -1.0, 180.0, 77.0, 82.0, 75.0, 79.0, 72.0, 59.0, 65.0, 68.0, 56.0, 45.0, 62.0, 69.0, 72.0, 70.0, 69.0, 64.0, 74.0, 81.0, 79.0, 63.0, 74.0, 5.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
spartak-moskva, s-bakaev, 65.0, 66.0, 62.0, 68.0, 2.0, 2.0, 59.0, 58.0, 57.0, 59.0, 58.0, 58.0, 56.0, 57.0, 58.0, 58.0, 52.0, 58.0, 40.0, 6.0, 20.0, 1.0, 178.0, 66.0, 68.0, 65.0, 60.0, 65.0, 55.0, 61.0, 66.0, 56.0, 45.0, 49.0, 61.0, 63.0, 60.0, 60.0, 62.0, 68.0, 70.0, 71.0, 62.0, 68.0, 3.0, 2.0, 40.0, 40.0, 40.0, 40.0, 40.0, 40.0
